strategy,workload,distribution,rate,duration_sec,cpu_load,parallelism,state,throughput_processed,throughput_generated,throughput_emitted,processed_events,total_generated,total_dropped,drop_pct,nodes_used,total_tms,scheduling_decisions,strategy_switches,lat_proc_p50,lat_proc_p95,lat_proc_p99,lat_proc_avg,lat_total_p50,lat_total_p95,lat_total_p99,lat_total_avg
BALANCED,step,STEP,200000,181.64,1000,8,FINISHED,99861,142711,109959,18139256,25922750,5949201,22.94,3,5,5,0
0,3176,3796,3889,2083.0,5468,9614,9676,6491.1
