strategy,workload,distribution,rate,duration_sec,cpu_load,parallelism,state,throughput_processed,throughput_generated,throughput_emitted,processed_events,total_generated,total_dropped,drop_pct,nodes_used,total_tms,scheduling_decisions,strategy_switches,lat_proc_p50,lat_proc_p95,lat_proc_p99,lat_proc_avg,lat_total_p50,lat_total_p95,lat_total_p99,lat_total_avg,max_event_age,stale_dropped,stale_pct
OFFLINE_BANDIT,autoscaler-sine,SINE,60000,587.59,2500,8,FINISHED,27764,30567,30567,16314584,17961186,0,0,2,5,5,0
0,3716,6025,6502,3521.7,11218,19122,19249,13069.8,15000,196915,.62
