[Source-3/4] NON-BLOCKING source: dist=SINE, baseRate=200000 ev/s, peakRate=340000 ev/s, queueCap=170000
[Source-4/4] NON-BLOCKING source: dist=SINE, baseRate=200000 ev/s, peakRate=340000 ev/s, queueCap=170000
[Source-3] t=8s target=299k/s gen=639,151 (85494/s) emit=414,129 (55394/s) drop=58,764 (7860/s, 9.2%) qDepth=166257
[Source-4] t=8s target=299k/s gen=640,644 (85648/s) emit=408,894 (54665/s) drop=61,749 (8255/s, 9.6%) qDepth=170000
[Source-3] t=18s target=334k/s gen=1,436,587 (79736/s) emit=885,942 (47177/s) drop=380,644 (32185/s, 26.5%) qDepth=170000
[Source-4] t=18s target=334k/s gen=1,435,068 (79442/s) emit=885,940 (47705/s) drop=379,130 (31738/s, 26.4%) qDepth=169997
[Source-3] t=28s target=235k/s gen=2,181,455 (74479/s) emit=1,368,192 (48220/s) drop=648,761 (26809/s, 29.7%) qDepth=164501
[Source-4] t=28s target=235k/s gen=2,181,420 (74620/s) emit=1,362,945 (47691/s) drop=649,993 (27081/s, 29.8%) qDepth=168481
[Source-3] t=35s target=128k/s gen=2,593,673 (54904/s) emit=1,787,544 (55854/s) drop=693,586 (5970/s, 26.7%) qDepth=112542
[Source-4] t=35s target=129k/s gen=2,593,343 (54872/s) emit=1,782,303 (55862/s) drop=694,777 (5966/s, 26.8%) qDepth=116262
[Source-3] t=45s target=60k/s gen=2,782,999 (18929/s) emit=2,089,413 (30181/s) drop=693,586 (0/s, 24.9%) qDepth=0
[Source-4] t=45s target=60k/s gen=2,782,160 (18876/s) emit=2,087,383 (30499/s) drop=694,777 (0/s, 25.0%) qDepth=0
[Source-3] t=55s target=131k/s gen=2,986,795 (20380/s) emit=2,293,209 (20380/s) drop=693,586 (0/s, 23.2%) qDepth=0
[Source-4] t=55s target=131k/s gen=2,985,938 (20378/s) emit=2,291,161 (20378/s) drop=694,777 (0/s, 23.3%) qDepth=0
[Source-3] t=63s target=237k/s gen=3,474,870 (65190/s) emit=2,767,700 (63375/s) drop=693,586 (0/s, 20.0%) qDepth=13583
[Source-4] t=63s target=237k/s gen=3,473,867 (65161/s) emit=2,767,683 (63638/s) drop=694,777 (0/s, 20.0%) qDepth=11406
[Source-3] t=73s target=335k/s gen=4,245,470 (77052/s) emit=3,270,996 (50325/s) drop=804,473 (11088/s, 18.9%) qDepth=170000
[Source-4] t=73s target=335k/s gen=4,244,472 (77037/s) emit=3,270,979 (50315/s) drop=805,416 (11061/s, 19.0%) qDepth=168076
[Source-3] t=83s target=298k/s gen=5,071,630 (82533/s) emit=3,768,970 (49748/s) drop=1,133,289 (32849/s, 22.3%) qDepth=169370
[Source-4] t=83s target=298k/s gen=5,070,620 (82598/s) emit=3,763,726 (49265/s) drop=1,136,894 (33141/s, 22.4%) qDepth=169999
[Source-3] t=93s target=162k/s gen=5,671,851 (60022/s) emit=4,266,964 (49799/s) drop=1,248,849 (11556/s, 22.0%) qDepth=156037
[Source-4] t=93s target=162k/s gen=5,670,979 (60036/s) emit=4,261,709 (49798/s) drop=1,248,416 (11152/s, 22.0%) qDepth=160853
[Source-3] t=100s target=78k/s gen=5,975,631 (40461/s) emit=4,726,782 (61244/s) drop=1,248,849 (0/s, 20.9%) qDepth=0
[Source-4] t=100s target=78k/s gen=5,974,608 (40446/s) emit=4,726,192 (61873/s) drop=1,248,416 (0/s, 20.9%) qDepth=0
[Source-3] t=110s target=79k/s gen=6,141,775 (16614/s) emit=4,892,926 (16614/s) drop=1,248,849 (0/s, 20.3%) qDepth=0
[Source-4] t=110s target=79k/s gen=6,140,638 (16601/s) emit=4,892,222 (16601/s) drop=1,248,416 (0/s, 20.3%) qDepth=0
[Source-3] t=120s target=201k/s gen=6,462,699 (32089/s) emit=5,213,850 (32089/s) drop=1,248,849 (0/s, 19.3%) qDepth=0
[Source-4] t=120s target=201k/s gen=6,460,263 (31963/s) emit=5,211,847 (31963/s) drop=1,248,416 (0/s, 19.3%) qDepth=0
[Source-3] t=128s target=299k/s gen=7,073,805 (81524/s) emit=5,713,665 (66678/s) drop=1,248,849 (0/s, 17.7%) qDepth=111290
[Source-4] t=128s target=299k/s gen=7,072,655 (81696/s) emit=5,708,405 (66243/s) drop=1,248,416 (0/s, 17.7%) qDepth=115833
[Source-3] t=138s target=334k/s gen=7,892,716 (81883/s) emit=6,211,679 (49796/s) drop=1,511,036 (26216/s, 19.1%) qDepth=170000
[Source-4] t=138s target=334k/s gen=7,891,501 (81876/s) emit=6,206,413 (49796/s) drop=1,515,087 (26664/s, 19.2%) qDepth=170000
[Source-3] t=148s target=235k/s gen=8,638,353 (74556/s) emit=6,704,422 (49269/s) drop=1,763,930 (25287/s, 20.4%) qDepth=170000
[Source-4] t=148s target=235k/s gen=8,637,253 (74568/s) emit=6,704,405 (49794/s) drop=1,764,409 (24930/s, 20.4%) qDepth=168438
[Source-3] t=155s target=128k/s gen=9,050,710 (54996/s) emit=7,197,157 (65716/s) drop=1,780,728 (2240/s, 19.7%) qDepth=72824
[Source-4] t=155s target=129k/s gen=9,049,890 (55026/s) emit=7,197,140 (65707/s) drop=1,781,908 (2334/s, 19.7%) qDepth=70841
[Source-3] t=165s target=60k/s gen=9,254,509 (20378/s) emit=7,473,781 (27660/s) drop=1,780,728 (0/s, 19.2%) qDepth=0
[Source-4] t=165s target=60k/s gen=9,253,821 (20393/s) emit=7,471,913 (27477/s) drop=1,781,908 (0/s, 19.3%) qDepth=0
[Source-3] t=175s target=131k/s gen=9,458,199 (20369/s) emit=7,677,471 (20369/s) drop=1,780,728 (0/s, 18.8%) qDepth=0
[Source-4] t=175s target=131k/s gen=9,457,255 (20331/s) emit=7,675,347 (20331/s) drop=1,781,908 (0/s, 18.8%) qDepth=0
[Source-3] FINALIZADO en 180.1s: generated=9,651,296, emitted=7,870,568, dropped=1,780,728 (18.5%)
[Source-4] FINALIZADO en 180.1s: generated=9,651,324, emitted=7,869,416, dropped=1,781,908 (18.5%)
[Source-3] t=188s target=302k/s gen=9,651,296 (15082/s) emit=7,870,568 (15082/s) drop=1,780,728 (0/s, 18.5%) qDepth=0
[Source-4] t=188s target=302k/s gen=9,651,324 (15158/s) emit=7,869,416 (15158/s) drop=1,781,908 (0/s, 18.5%) qDepth=0
