strategy,workload,distribution,rate,duration_sec,cpu_load,parallelism,state,throughput_processed,throughput_generated,throughput_emitted,processed_events,total_generated,total_dropped,drop_pct,nodes_used,total_tms,scheduling_decisions,strategy_switches,lat_proc_p50,lat_proc_p95,lat_proc_p99,lat_proc_avg,lat_total_p50,lat_total_p95,lat_total_p99,lat_total_avg,max_event_age,stale_dropped,stale_pct
BALANCED,autoscaler-step,STEP,60000,569.95,2500,8,FINISHED,12823,21625,14111,7308772,12325575,4282944,34.74,3,5,5,0
0,1979,4763,5869,1752.0,5554,12671,14346,7088.3,15000,0,0
