strategy,workload,distribution,rate,duration_sec,cpu_load,parallelism,state,throughput_processed,throughput_generated,throughput_emitted,processed_events,total_generated,total_dropped,drop_pct,nodes_used,total_tms,scheduling_decisions,strategy_switches,lat_proc_p50,lat_proc_p95,lat_proc_p99,lat_proc_avg,lat_total_p50,lat_total_p95,lat_total_p99,lat_total_avg,max_event_age,stale_dropped,stale_pct
LEAST_LOADED,autoscaler-step,STEP,60000,639.82,2500,8,FINISHED,14598,19247,16049,9340410,12315225,2046121,16.61,1,5,5,0
0,1298,4956,5557,1761.7,5531,19337,21380,8211.5,15000,0,0
