strategy,workload,distribution,rate,duration_sec,cpu_load,parallelism,state,throughput_processed,throughput_generated,throughput_emitted,processed_events,total_generated,total_dropped,drop_pct,nodes_used,total_tms,scheduling_decisions,strategy_switches,lat_proc_p50,lat_proc_p95,lat_proc_p99,lat_proc_avg,lat_total_p50,lat_total_p95,lat_total_p99,lat_total_avg,max_event_age,stale_dropped,stale_pct
OFFLINE_BANDIT,autoscaler-step,STEP,60000,648.02,2500,8,FINISHED,7928,18456,9509,5137950,11960250,5798042,48.47,2,5,5,0
0,774,2850,3299,1111.8,5534,12873,13003,7489.9,15000,448477,4.25
