strategy,workload,distribution,rate,duration_sec,cpu_load,parallelism,state,throughput_processed,throughput_generated,throughput_emitted,processed_events,total_generated,total_dropped,drop_pct,nodes_used,total_tms,scheduling_decisions,strategy_switches,lat_proc_p50,lat_proc_p95,lat_proc_p99,lat_proc_avg,lat_total_p50,lat_total_p95,lat_total_p99,lat_total_avg
BALANCED,sine,SINE,200000,181.42,1000,8,FINISHED,162688,216439,179186,29514992,39266406,6758344,17.21,3,5,5,0
0,2835,4175,4318,2333.4,7120,9834,9902,7126.5
