[Latency-PROC-7] count=141798 min=4ms p50=151ms p95=243ms p99=299ms max=634ms avg=153.2ms
[Latency-PROC-1] count=158827 min=4ms p50=149ms p95=240ms p99=297ms max=634ms avg=152.6ms
[Latency-PROC-7] count=158912 min=4ms p50=151ms p95=243ms p99=296ms max=634ms avg=152.4ms
[Latency-PROC-1] count=180881 min=4ms p50=150ms p95=242ms p99=300ms max=634ms avg=153.2ms
[Latency-PROC-7] count=181243 min=4ms p50=152ms p95=244ms p99=303ms max=634ms avg=153.3ms
[Latency-PROC-1] count=258954 min=4ms p50=182ms p95=2464ms p99=2920ms max=3352ms avg=546.3ms
[Latency-PROC-7] count=259623 min=4ms p50=184ms p95=2489ms p99=2961ms max=3352ms avg=551.7ms
[Latency-PROC-1] count=336793 min=4ms p50=233ms p95=4854ms p99=5500ms max=6085ms avg=1314.7ms
[Latency-PROC-7] count=337017 min=4ms p50=230ms p95=4809ms p99=5451ms max=6066ms avg=1317.2ms
[Latency-PROC-1] FINAL count=353197 min=4ms p50=259ms p95=5202ms p99=5968ms max=6909ms avg=1498.8ms
[Latency-PROC-7] FINAL count=353196 min=4ms p50=246ms p95=5184ms p99=5955ms max=6909ms avg=1498.7ms
[Latency-PROC-1] count=353197 min=4ms p50=259ms p95=5202ms p99=5968ms max=6909ms avg=1498.8ms
[Latency-PROC-7] count=353196 min=4ms p50=246ms p95=5184ms p99=5955ms max=6909ms avg=1498.7ms
[Latency-PROC-7] count=22079 min=12ms p50=121ms p95=219ms p99=245ms max=394ms avg=125.5ms
[Latency-PROC-1] count=22077 min=9ms p50=120ms p95=218ms p99=244ms max=394ms avg=125.2ms
[Latency-PROC-7] count=39119 min=11ms p50=117ms p95=216ms p99=239ms max=394ms avg=121.1ms
[Latency-PROC-1] count=39117 min=9ms p50=116ms p95=215ms p99=240ms max=394ms avg=121.0ms
[Latency-PROC-7] count=56092 min=11ms p50=115ms p95=215ms p99=244ms max=776ms avg=121.4ms
[Latency-PROC-1] count=56089 min=9ms p50=115ms p95=214ms p99=246ms max=764ms avg=121.3ms
[Latency-PROC-1] FINAL count=67645 min=9ms p50=114ms p95=214ms p99=244ms max=764ms avg=120.4ms
[Latency-PROC-7] FINAL count=67643 min=10ms p50=114ms p95=215ms p99=242ms max=776ms avg=120.4ms
[Latency-PROC-7] count=67643 min=10ms p50=114ms p95=215ms p99=242ms max=776ms avg=120.4ms
[Latency-PROC-1] count=67645 min=9ms p50=114ms p95=214ms p99=244ms max=764ms avg=120.4ms
[Latency-PROC-1] count=22102 min=11ms p50=117ms p95=218ms p99=233ms max=297ms avg=122.6ms
[Latency-PROC-7] count=22103 min=7ms p50=117ms p95=219ms p99=234ms max=295ms avg=122.7ms
[Latency-PROC-1] count=39205 min=9ms p50=115ms p95=217ms p99=232ms max=297ms avg=119.2ms
[Latency-PROC-7] count=39206 min=7ms p50=113ms p95=217ms p99=232ms max=295ms avg=119.2ms
[Latency-PROC-1] count=56150 min=6ms p50=114ms p95=218ms p99=236ms max=1653ms avg=125.4ms
[Latency-PROC-7] count=56321 min=7ms p50=113ms p95=218ms p99=238ms max=1652ms avg=125.2ms
[Latency-PROC-1] count=73270 min=6ms p50=116ms p95=218ms p99=236ms max=1653ms avg=124.8ms
[Latency-PROC-7] count=73270 min=7ms p50=115ms p95=218ms p99=237ms max=1652ms avg=124.7ms
[Latency-PROC-1] count=90393 min=6ms p50=117ms p95=218ms p99=236ms max=1653ms avg=124.7ms
[Latency-PROC-7] count=90394 min=7ms p50=116ms p95=218ms p99=236ms max=1652ms avg=124.6ms
[Latency-PROC-1] count=107497 min=6ms p50=119ms p95=218ms p99=236ms max=1653ms avg=125.5ms
[Latency-PROC-7] count=107497 min=7ms p50=118ms p95=218ms p99=236ms max=1652ms avg=125.3ms
[Latency-PROC-1] count=124565 min=4ms p50=121ms p95=218ms p99=236ms max=1653ms avg=126.3ms
[Latency-PROC-7] count=124614 min=7ms p50=120ms p95=219ms p99=237ms max=1652ms avg=126.1ms
[Latency-PROC-1] count=141553 min=4ms p50=122ms p95=219ms p99=236ms max=1653ms avg=126.8ms
