strategy,workload,distribution,rate,duration_sec,cpu_load,parallelism,state,throughput_processed,throughput_generated,throughput_emitted,processed_events,total_generated,total_dropped,drop_pct,nodes_used,total_tms,scheduling_decisions,strategy_switches,lat_proc_p50,lat_proc_p95,lat_proc_p99,lat_proc_avg,lat_total_p50,lat_total_p95,lat_total_p99,lat_total_avg,max_event_age,stale_dropped,stale_pct
LEAST_LOADED,autoscaler-const,CONSTANT,100000,622.20,2500,8,FINISHED,42608,46916,46916,26511007,29191500,0,0,1,5,5,0
0,3002,6916,15763,3337.0,9634,15865,15890,9685.1,15000,2606619,5.28
