strategy,workload,distribution,rate,duration_sec,cpu_load,parallelism,state,throughput_processed,throughput_generated,throughput_emitted,processed_events,total_generated,total_dropped,drop_pct,nodes_used,total_tms,scheduling_decisions,strategy_switches,lat_proc_p50,lat_proc_p95,lat_proc_p99,lat_proc_avg,lat_total_p50,lat_total_p95,lat_total_p99,lat_total_avg,max_event_age,stale_dropped,stale_pct
ADAPTIVE,autoscaler-step,STEP,60000,654.93,2500,8,FINISHED,8051,18731,9536,5273272,12268200,6022552,49.09,1,5,5,0
0,852,3663,4786,1279.7,5555,20374,20861,8655.3,15000,422215,3.97
