strategy,workload,distribution,rate,duration_sec,cpu_load,parallelism,state,throughput_processed,throughput_generated,throughput_emitted,processed_events,total_generated,total_dropped,drop_pct,nodes_used,total_tms,scheduling_decisions,strategy_switches,lat_proc_p50,lat_proc_p95,lat_proc_p99,lat_proc_avg,lat_total_p50,lat_total_p95,lat_total_p99,lat_total_avg,max_event_age,stale_dropped,stale_pct
SARSA,autoscaler-const,CONSTANT,100000,619.33,2500,8,FINISHED,44636,48991,48991,27644622,30342000,0,0,2,5,5,0
0,6105,8844,9368,5577.5,17130,25961,27082,17274.3,15000,215146,.48
