strategy,workload,distribution,rate,duration_sec,cpu_load,parallelism,state,throughput_processed,throughput_generated,throughput_emitted,processed_events,total_generated,total_dropped,drop_pct,nodes_used,total_tms,scheduling_decisions,strategy_switches,lat_proc_p50,lat_proc_p95,lat_proc_p99,lat_proc_avg,lat_total_p50,lat_total_p95,lat_total_p99,lat_total_avg,max_event_age,stale_dropped,stale_pct
ADAPTIVE,autoscaler-sine,SINE,60000,476.24,2500,8,FINISHED,34196,37744,37744,16286271,17975559,0,0,1,5,5,0
0,5383,8526,9379,5316.7,13932,25774,27781,15969.5,15000,224425,.95
